CPUID:,0x506E3
21:47:56 01/02/20,34,37,32,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.9,
21:48:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,3,2493.28,3.3,
21:48:56 01/02/20,34,38,35,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
21:49:26 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,5,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,5.3,
21:49:56 01/02/20,35,38,34,35,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.6,
21:50:26 01/02/20,35,37,33,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
21:50:56 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.3,
21:51:26 01/02/20,36,40,34,36,,,32,48,7,2493.28,,36,60,5,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,5.7,
21:51:56 01/02/20,34,37,33,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.4,
21:52:26 01/02/20,35,41,34,36,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,6.1,
21:52:56 01/02/20,34,38,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,5,2493.28,,33,51,6,2493.28,4.3,
21:53:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.9,
21:53:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.3,
21:54:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.1,
21:54:56 01/02/20,35,38,34,35,,,32,48,7,2493.28,,36,60,4,2493.28,,32,47,8,2493.28,,33,51,3,2493.28,6.7,
21:55:26 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.1,
21:55:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.2,
21:56:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.5,
21:56:56 01/02/20,34,37,33,35,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,5,2493.28,,33,51,0,2493.28,3.3,
21:57:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.7,
21:57:56 01/02/20,34,37,33,35,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.4,
21:58:26 01/02/20,35,39,33,35,,,32,48,6,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,11,2493.28,5.6,
21:58:56 01/02/20,37,41,36,37,,,32,48,4,2493.28,,36,60,7,2493.28,,32,47,1,2493.28,,33,51,8,2493.28,6.0,
21:59:26 01/02/20,35,38,35,35,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,2.8,
21:59:56 01/02/20,36,40,35,36,,,32,48,3,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,7,2493.28,4.7,
22:00:26 01/02/20,38,40,35,37,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.6,
22:00:56 01/02/20,37,41,35,37,,,32,48,10,2493.28,,36,60,11,2493.28,,32,47,6,2493.28,,33,51,5,2493.28,6.1,
22:01:26 01/02/20,38,42,37,38,,,32,48,1,2493.28,,36,60,8,2493.28,,32,47,2,2493.28,,33,51,7,2493.28,6.8,
22:01:56 01/02/20,36,40,35,36,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.0,
22:02:26 01/02/20,37,39,35,36,,,32,48,14,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,4.4,
22:02:56 01/02/20,35,38,34,35,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,3.3,
22:03:26 01/02/20,35,38,34,35,,,32,48,3,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.6,
22:03:56 01/02/20,40,51,37,41,,,32,48,15,2493.28,,36,60,28,2493.28,,32,47,17,2493.28,,33,51,20,2493.28,9.0,
22:04:26 01/02/20,36,39,38,35,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,4,2493.28,,33,51,0,2493.28,3.7,
22:04:56 01/02/20,39,45,37,43,,,32,48,21,2493.28,,36,60,19,2493.28,,32,47,18,2493.28,,33,51,25,2493.28,8.2,
22:05:26 01/02/20,36,39,35,36,,,32,48,3,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.6,
22:05:56 01/02/20,38,45,37,38,,,32,48,3,2493.28,,36,60,8,2493.28,,32,47,5,2493.28,,33,51,5,2493.28,4.2,
22:06:26 01/02/20,37,40,36,37,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,5,2493.28,,33,51,3,2493.28,4.4,
22:06:56 01/02/20,38,43,37,40,,,32,48,4,2493.28,,36,60,15,2493.28,,32,47,3,2493.28,,33,51,5,2493.28,5.1,
22:07:26 01/02/20,38,43,37,39,,,32,48,27,2493.28,,36,60,21,2493.28,,32,47,17,2493.28,,33,51,20,2493.28,8.2,
22:07:56 01/02/20,36,40,36,37,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.0,
22:08:26 01/02/20,38,43,38,38,,,32,48,10,2493.28,,36,60,14,2493.28,,32,47,11,2493.28,,33,51,16,2493.28,7.3,
22:08:56 01/02/20,41,43,38,39,,,32,48,8,2493.28,,36,60,9,2493.28,,32,47,7,2493.28,,33,51,8,2493.28,6.8,
22:09:26 01/02/20,38,41,36,37,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,3,2493.28,3.3,
22:09:56 01/02/20,41,44,37,40,,,32,48,21,2493.28,,36,60,16,2493.28,,32,47,13,2493.28,,33,51,24,2493.28,8.4,
22:10:26 01/02/20,36,40,35,39,,,32,48,6,2493.28,,36,60,11,2493.28,,32,47,2,2493.28,,33,51,8,2493.28,5.0,
22:10:56 01/02/20,35,39,35,36,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.1,
22:11:26 01/02/20,36,38,34,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.5,
22:11:56 01/02/20,36,39,34,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.0,
22:12:26 01/02/20,35,38,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.4,
22:12:56 01/02/20,35,39,34,34,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.1,
22:13:26 01/02/20,37,40,35,37,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,5.0,
22:13:56 01/02/20,36,39,35,36,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.3,
22:14:26 01/02/20,35,38,35,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.9,
22:14:56 01/02/20,35,38,34,35,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.4,
22:15:26 01/02/20,35,37,34,35,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.7,
22:15:56 01/02/20,35,38,34,35,,,32,48,11,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,4.4,
22:16:26 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,3.4,
22:16:56 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.9,
22:17:26 01/02/20,35,39,34,35,,,32,48,6,2493.28,,36,60,6,2493.28,,32,47,0,2493.28,,33,51,5,2493.28,5.4,
22:17:56 01/02/20,35,38,33,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.2,
22:18:26 01/02/20,35,38,34,35,,,32,48,2,2493.28,,36,60,6,2493.28,,32,47,5,2493.28,,33,51,2,2493.28,3.9,
22:18:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.6,
22:19:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.1,
22:19:56 01/02/20,34,39,34,34,,,32,48,3,2493.28,,36,60,4,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.9,
22:20:26 01/02/20,35,38,34,35,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.3,
22:20:56 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,4,2493.28,,32,47,1,2493.28,,33,51,3,2493.28,3.9,
22:21:26 01/02/20,34,38,33,34,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,9,2493.28,,33,51,1,2493.28,5.1,
22:21:56 01/02/20,34,40,34,37,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,4.1,
22:22:26 01/02/20,34,37,35,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,3.8,
22:22:56 01/02/20,33,37,32,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.8,
22:23:26 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
22:23:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.7,
22:24:26 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
22:24:56 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,2.9,
22:25:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.5,
22:25:56 01/02/20,35,38,33,34,,,32,48,0,2493.28,,36,60,16,2493.28,,32,47,12,2493.28,,33,51,9,2493.28,6.9,
22:26:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.3,
22:26:56 01/02/20,34,37,33,34,,,32,48,4,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,10,2493.28,2.8,
22:27:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.2,
22:27:56 01/02/20,33,37,33,34,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.1,
22:28:26 01/02/20,34,42,33,34,,,32,48,1,2493.28,,36,60,5,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.4,
22:28:56 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,2.8,
22:29:26 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.3,
22:29:56 01/02/20,34,38,35,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
22:30:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,3,2493.28,3.5,
22:30:56 01/02/20,34,38,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.8,
22:31:26 01/02/20,34,37,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,2,2493.28,3.2,
22:31:56 01/02/20,35,38,34,37,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,2.8,
22:32:26 01/02/20,33,37,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.5,
22:32:56 01/02/20,33,37,33,34,,,32,48,3,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,2,2493.28,3.3,
22:33:26 01/02/20,37,39,34,36,,,32,48,17,2493.28,,36,60,11,2493.28,,32,47,4,2493.28,,33,51,6,2493.28,6.2,
22:33:56 01/02/20,33,37,33,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.2,
22:34:26 01/02/20,33,37,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,0,2493.28,,33,51,3,2493.28,3.3,
22:34:56 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,0,2493.28,3.2,
22:35:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.3,
22:35:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
22:36:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.3,
22:36:56 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,3.8,
22:37:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.3,
22:37:56 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,3.7,
22:38:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.8,
22:38:56 01/02/20,35,39,34,36,,,32,48,10,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,10,2493.28,4.1,
22:39:26 01/02/20,33,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.8,
22:39:56 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,2,2493.28,,33,51,5,2493.28,5.0,
22:40:26 01/02/20,38,40,34,36,,,32,48,23,2493.28,,36,60,2,2493.28,,32,47,5,2493.28,,33,51,24,2493.28,7.3,
22:40:56 01/02/20,36,40,35,36,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,2,2493.28,5.0,
22:41:26 01/02/20,35,38,34,34,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,4,2493.28,3.1,
22:41:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.2,
22:42:26 01/02/20,35,38,34,35,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,3.3,
22:42:56 01/02/20,38,47,35,39,,,32,48,2,2493.28,,36,60,32,2493.28,,32,47,11,2493.28,,33,51,9,2493.28,7.2,
22:43:26 01/02/20,35,38,35,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.8,
22:43:56 01/02/20,34,37,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.2,
22:44:26 01/02/20,35,38,34,35,,,32,48,6,2493.28,,36,60,3,2493.28,,32,47,8,2493.28,,33,51,2,2493.28,4.6,
22:44:56 01/02/20,34,38,34,34,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,3,2493.28,3.0,
22:45:26 01/02/20,34,38,34,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.3,
22:45:56 01/02/20,35,38,34,35,,,32,48,1,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,2.9,
22:46:26 01/02/20,34,37,34,35,,,32,48,0,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.4,
22:46:56 01/02/20,34,39,35,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
22:47:26 01/02/20,36,39,34,35,,,32,48,7,2493.28,,36,60,7,2493.28,,32,47,5,2493.28,,33,51,4,2493.28,5.7,
22:47:56 01/02/20,34,37,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.8,
22:48:26 01/02/20,35,38,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,8,2493.28,,33,51,2,2493.28,4.2,
22:48:56 01/02/20,34,38,34,34,,,32,48,2,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.5,
22:49:26 01/02/20,34,39,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,2.9,
22:49:56 01/02/20,35,39,35,35,,,32,48,7,2493.28,,36,60,14,2493.28,,32,47,7,2493.28,,33,51,7,2493.28,8.1,
22:50:26 01/02/20,35,38,33,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,2,2493.28,,33,51,1,2493.28,2.8,
22:50:56 01/02/20,37,42,35,38,,,32,48,14,2493.28,,36,60,17,2493.28,,32,47,11,2493.28,,33,51,15,2493.28,8.9,
22:51:26 01/02/20,34,38,34,35,,,32,48,4,2493.28,,36,60,3,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,3.1,
22:51:56 01/02/20,34,38,33,35,,,32,48,0,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,3.2,
22:52:26 01/02/20,34,38,34,35,,,32,48,4,2493.28,,36,60,2,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,4.2,
22:52:56 01/02/20,35,38,34,35,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.0,
22:53:26 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.4,
22:53:56 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,3,2493.28,,33,51,1,2493.28,3.6,
22:54:26 01/02/20,34,38,34,35,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,4,2493.28,,33,51,2,2493.28,3.8,
22:54:56 01/02/20,35,37,34,34,,,32,48,2,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,0,2493.28,3.2,
22:55:26 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,0,2493.28,2.9,
22:55:56 01/02/20,35,39,34,36,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,4,2493.28,4.2,
22:56:26 01/02/20,35,41,34,35,,,32,48,17,2493.28,,36,60,12,2493.28,,32,47,8,2493.28,,33,51,6,2493.28,5.7,
22:56:56 01/02/20,34,38,34,34,,,32,48,2,2493.28,,36,60,4,2493.28,,32,47,4,2493.28,,33,51,1,2493.28,3.1,
22:57:26 01/02/20,34,38,34,34,,,32,48,0,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.1,
22:57:56 01/02/20,34,38,34,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,2,2493.28,3.4,
22:58:26 01/02/20,34,37,33,34,,,32,48,0,2493.28,,36,60,1,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.0,
22:58:56 01/02/20,34,38,33,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,3.4,
22:59:26 01/02/20,34,37,33,34,,,32,48,1,2493.28,,36,60,2,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
22:59:56 01/02/20,40,42,36,37,,,32,48,13,2493.28,,36,60,15,2493.28,,32,47,31,2493.28,,33,51,3,2493.28,8.0,
23:00:26 01/02/20,34,37,34,34,,,32,48,2,2493.28,,36,60,2,2493.28,,32,47,2,2493.28,,33,51,0,2493.28,2.9,
23:00:56 01/02/20,36,41,35,37,,,32,48,4,2493.28,,36,60,5,2493.28,,32,47,2,2493.28,,33,51,3,2493.28,5.4,
23:01:26 01/02/20,37,42,36,37,,,32,48,5,2493.28,,36,60,9,2493.28,,32,47,15,2493.28,,33,51,7,2493.28,6.2,
23:01:56 01/02/20,37,42,36,37,,,32,48,5,2493.28,,36,60,6,2493.28,,32,47,7,2493.28,,33,51,16,2493.28,7.0,
23:02:26 01/02/20,35,39,34,35,,,32,48,3,2493.28,,36,60,0,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.5,
23:02:56 01/02/20,34,39,35,34,,,32,48,1,2493.28,,36,60,1,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,2.9,
23:03:26 01/02/20,34,38,34,35,,,32,48,3,2493.28,,36,60,3,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,5.5,
23:03:56 01/02/20,35,39,34,36,,,32,48,2,2493.28,,36,60,3,2493.28,,32,47,5,2493.28,,33,51,3,2493.28,4.7,
23:04:26 01/02/20,34,38,33,34,,,32,48,1,2493.28,,36,60,0,2493.28,,32,47,1,2493.28,,33,51,1,2493.28,2.8,
23:04:56 01/02/20,35,38,34,34,,,32,48,2,2493.28,,36,60,5,2493.28,,32,47,0,2493.28,,33,51,1,2493.28,3.3,
